9f8d1231-30c8-4c36-9da4-19cf8de5e89d;5f607d99-a48b-4446-a819-e5b8a63c812c; Rua General Valgas Neves, 514, Anita Garibaldi, Joinville - SC
64e68a0f-b2cd-483a-ad2b-28b4d77f10fb;5f607d99-a48b-4446-a819-e5b8a63c812c; Rua Blumenau, 425, Loja 1, América, Joinville - SC
3457efe0-f2d1-4abe-924a-c8524fd9aee3;a53d6cd2-5db6-4e20-b7b0-43134cb13e5e; Rua Guilherme Krueger, 237, Floresta, Joinville - SC
4ca210ab-bbf4-417a-91f1-6ef931b63a40;4fb63c28-47b0-4d26-9fc7-a9f9f1e6d720; Rua Presidente Nilo Peçanha, 167, Floresta, Joinville - SC
229f39af-a212-428e-b29a-5c29a5021692;0ead97d7-2aec-4258-944b-f82b4bea356b; Rua Bom Retiro, 616, Nova Brasília, Joinville - SC
e5f4078c-ffe1-49f1-a566-bc8af21b7ada;df584da8-7e92-41fe-ab81-9328d69a862e; Rua Florianópolis, 416, Itaum, Joinville - SC
cf7feae9-4d32-404f-a772-8eed105d22e2;3ad79c76-af26-4706-b12d-63329049ffad; Rua Boehmerwald, 1890, Parque Guarani, Joinville - SC
68a8982d-c450-4f00-9e50-073576883720;5281cf67-738e-42f1-82e0-3c5631a3ab1e; Rua Benedito Novo, s/n, Itaum, Joinville - SC
4110a461-c40f-492f-a511-5aacd330647a;7c6f3ef2-c589-4ee4-b2ef-e26c46ef3069; Rua Passo Fundo, 51, Fátima, Joinville - SC
be36386b-4c67-4862-8b68-ee6d8d6411cc;ae673c9c-1f1a-40bc-8521-8d4358a6e6a4; Rua Santa Catarina, 677, Floresta, Joinville - SC
280bb63b-d0ae-42a7-90f1-fc12bfc31fff;3a9a2841-2d44-4e3a-ba11-1bcb4749d67b; Rua Xaxim, 165, Iririú, Joinville - SC
274ab722-9a1c-4126-9ac8-6946af064a6e;b79c199e-260b-466b-987b-170f2ade11a5; Rua Francisco Carlos Goll, 122, Nova Brasília, Joinville - SC
0416164f-3277-4b32-921f-c41fdf16d5f6;e6ebddec-ddb8-444f-bafd-7a170d9688a3; Rua das Cegonhas, 130, Jardim Iririú, Joinville - SC
aa4ba53a-2fd7-4e4e-aba3-2d490c82752e;a670e5a0-4b63-4ab9-9fae-c72e4042229a; Rua Orestes Guimarães, 720, Loja 10, América, Joinville - SC
fb0a65ac-744c-4a2c-b33d-8b888869e0b1;a670e5a0-4b63-4ab9-9fae-c72e4042229a; Avenida Rolf Wiest, 333, Sala 9/10, Bom Retiro, Joinville - SC
c0bf885e-854d-4a97-9f13-8393680ab9d2;4714e4e2-ffec-4d3c-a8ca-57e8a6440d09; Avenida Paulo Schroeder, 1665, Boehmerwald, Joinville - SC
524545d4-eb26-49b1-9c3f-4a07df8394b6;b0bab50a-6d4b-4f95-aa64-c781e7dcbeb6; Rua Antônio Jorge Cecyn, 570, Aventureiro, Joinville - SC
7074d68f-e01a-48c0-9d2e-c635c95061a1;1f3ffbdc-e4c6-4f13-9eeb-17cb35450deb; Rua Guanabara, 2320, Fátima, Joinville - SC
fa757b1c-603e-4822-a439-cf3288db106f;c5b7b732-b2a2-4263-b5e9-20752ec94dbe; Rua Alcântara, 1078, Boa Vista, Joinville - SC
d12f3452-e06c-4f8f-9bc7-097be3a6bbb6;af30ad30-096f-4305-b1ea-73187d230880; Rua Pedro Mayerle, 365, Anita Garibaldi, Joinville - SC
9b2bd14a-2f3f-4c1b-9b36-945c9999ca66;016e4f52-f412-438d-9e2d-ba4820bd4976; Rua Ipiranga, 188, Aventureiro, Joinville - SC
9c5c91e7-5d1b-4216-bb90-38ee7c84aad1;8b315f65-dbeb-41df-b01b-ba7332d97896; Rua das Domésticas, 262, Costa E Silva, Joinville - SC
a05fb4f9-aee6-49b5-98c8-214431c910b1;9ce9c97d-2cab-4dbc-81cf-1fd104ab22a6;
ce73aac4-1033-40b0-9874-62e562134bad;34ae7fd3-60e6-4e83-b7ec-cb9398586ff9; Rodovia BR-101, s/n, Km 44, Nova Brasília, Joinville - SC
e94ee27b-e903-418a-b26f-2cd8783ef917;8170a454-11c4-4734-8f50-170fed489925; Rua Minas Gerais, 1670, Nova Brasília, Joinville - SC
012b3380-daf9-499a-9d4e-dbd57f571552;9b585494-7615-45db-8332-f3d59f168e62; Rua Arnoldo Frederico Sohn, 214, Distrito de Pirabeiraba, Joinville - SC
05450da3-bcab-4fd9-a6ab-517abbf7e4de;2c8896bd-38b9-4c44-bb0a-87209eaf0356; Rua Monsenhor Gercino, 4120, Jarivatuba, Joinville - SC
01945a0f-c799-4499-b0e8-f924244769d1;5668602b-14ea-45df-a6f1-c1f9a95df119; Rua Rio Grande do Sul, 260, Anita Garibaldi, Joinville - SC
e0af5ff6-162b-4232-9ab0-3eb12818f38b;95e17786-b8a2-40bb-a11e-a740b2b6e035; Rua Fátima, 504, Jarivatuba, Joinville - SC
9623a62c-fc02-467a-b0ed-973873774d2a;881cd43f-ca43-43bb-934b-d3ea7cc93ae7; Rua Ottokar Doerffel, 1095, Anita Garibaldi, Joinville - SC
b98c99d3-1b5f-4872-b9d2-dcbb1ecd1e51;81001d93-7159-4910-82c3-d09d54bf6779; Rua das Cegonhas, 130, Jardim Iririú, Joinville - SC
5a9c239f-7694-4231-82b7-90ad336c769c;1154ab05-97fa-4def-9efd-05fc503a02af; Av. Coronel Procópio Gomes, 272, Em Frente a Havan, Bucarein, Joinville - SC
6e1aac0a-13fb-4d45-8338-9d46374e6163;04bd61b4-3c40-4bac-af58-1c02c2922eb0; Rua Vinte e Cinco de Dezembro, 125, Paranaguamirim, Joinville - SC
85d22a2c-d71f-48b1-9368-2c3e02cd0b18;95115d4a-e580-487e-8949-98229bba817b; Rua Salto Veloso, 526, Iririú, Joinville - SC
39fa23e4-754b-4eea-9fe7-22bbc80a9b98;65447e22-713e-4cfb-9389-7d875196ec0f; ;, s/n, ;, Joinville - SC
e4f40c49-961d-4eaf-b609-ba12b3bb8e69;c065aa51-6cdd-477a-ae6f-8d83d3191f83; Rua João Tavares, 553, Itinga, Joinville - SC
74370e5a-ce27-4625-a044-4556c3c384a7;47142320-0713-4785-a74d-770ec674e900; Rua Antônio Michels, 357, Jardim Paraíso, Joinville - SC
654d0405-dc41-470b-a4d8-fd18519a7ebd;b7292fd7-d753-4c26-aa04-cf529a0055a8; Rua Dona Francisca, 260, Sala 20, Centro, Joinville - SC
393691cb-3957-4f89-b43e-97e368f327ad;ff47f553-181b-4af5-8e6c-607d274df64f; Rua Visconde Taunay, 86, Centro, Joinville - SC
f24a3540-19ed-4eaa-8c48-bf1d8406ad8b;ff47f553-181b-4af5-8e6c-607d274df64f; Rua Doutor João Colin, 1983, América, Joinville - SC
